text,label
mar roxas,0
yan boy scout ... bodyguard haha anak tipaklong tong si binay kahihiyan URL,1
story making giving false informations cheating sec mar roxas tss dayaang matuwid dayaang DILAW DU NUMBER,1
parang si binay basta basta sumusuko lumalaban huli huli nasasaktan,0
sana naman alam nung nung ad binay pinagkaiba nang,0
USERNAME iiyak yan si mar HAHAHA talong talo tsssh iyakin naman daw yan si mar wawa man mar roxas hahaha eww,1
RT USERNAME buo sana araw kaso biglang nag commercial si binay haynako,1
asahin natin kupas serbisyong binay binay mag aangat tacloban,0
said many times mar roxas respect key daang matuwid leaders case serge ... URL,0
malaking HAHA bagong ad binay,1
lonely binay ... lonely binay,1
binay suportado dagdag budget K NUMBER URL via brigada news philippines,0
mar roxas NUMBER hocus PCOS,1
friendzoned si mar ayaw DILAW roxas poe halalan NUMBER duterte till end du NUMBER,1
USERNAME hehe mabuti di rin nmn aq fan ... dq makuhang kumutya tumawa c binay yan baka matuwa aq,0
binay trains gun poe URL via tempo,0
RECEIPTS NAGAWA BINAY,1
VOTE ROXAS halalan NUMBER mar daang matuwid RORO RISING battle roxas duterte,0
yung hugot binay ad mas malalim 6 feet ground undas hugot undas NUMBER,0
anong mangyari botohan maraming salamat pagboto daddy mar roxas LP,0
kay santiago du NUMBER presidente pilipinas wag lang si mar roxas agree ayaw dilaw URL,1
tigilan mo nga yan binay humurit nanaman masasapak kita e,1
dat ginaya mo rin binay si manny villar dat di binay theme song mo nakaligo ba dagat basura ganern,0
poe concedes si roxas binay kailan magcoconcede,0
seeing MDS losing election really hurts SEEING ROXAS BINAY SHOWS LOW FILIPINO STANDARDS miriam NUMBER,1
etong commercial binay malay ba pinaglalaban di kana mayor makati vice pres masyadong pinagmakalaki makati,0
naloloka kay binay si alden gumanap movie buhay srsly bebe love shooting day NUMBER,1
know much annoying binay TV add sooo ugh,1
WALA PAKE KAY BINAY NOGNOG PANDAK,1
daming ad binay hahaha,0
USERNAME makahulugang karayum grabe taong nag mamahal kay VP binay love youuu binay love,0
guia gomez JV erap part endorsement mar roxas URL URL,0
retweeted miriam santiago @marengmiriam ): tingin sagot traffic EDSA ... URL,0
nakakarindi yung commercial binay,1
wag lang mang daya si mar roxas grace poe win,0
kalimutan po natin darating mayo uno mar roxas po disente ayaw DILAW,1
niloko mama pro binay ayun tinampal bibig wag nga magsasalita di naman maganda sasabihin mo,1
VP binay URL,0
UNTV repaso NUMBER CA dismisses junjun binay ’ petition ombudsman suspension order 2 11 2015 NY A1740,0
epal mar roxas,1
hinding iiwan VP BINAY suporta inyo ATRAS POE,2
B NUMBER yangat,0
USERNAME doubtful change soft plunderers binay bong revilla GMA marcos nur misuari,0
dear TV networks want us switch channels stop airing mar roxas political advertisements paluoy luoy ampota nacacasuca,1
yung NUMBER choices talaga binay e haha,0
RT USERNAME hoi binay dinamay mo nognog advertisement mo FYI nagtatrabaho di nognog wag nga hah …,1
kakalimutan VP binay,2
natin siyang kalimutan darating eleksyon,2
binay winner,0
hate binay commercial napapalipat channel,1
hate childish people lalo si trillanes roxas ...,1
kay binay maraming teenagers aannoy HAHAHA kasi nognog pandak,1
binay epal grabe,1
roxas poe binay politically annoying inexperienced corrupt vote PH NUMBER halalan NUMBER election NUMBER,1
USERNAME ayan naintindihan english mo pagsabi nyan poe implies mas duterte solusyonan krimen,0
USERNAME tita grace atrasan ha tuloy poe,0
mainis nawng binay tbh,1
overheard lonely binay lonely binay,1
USERNAME USERNAME wag mag hugas sariling dumi bagkus sagotin mo binay issue pangkalahatan pinukol sayo,1
binenta gloc NUMBER nya kay binay smfh,1
si binay tangina si binay tangina SI BINAY TANGINAAA,1
magbabago isip VP binay lang binay UN asa ilocos,0
GGWP roxas trillanes pnoy,0
manalo si jejomar binay pagkaprisidente tao si manny pacquiao,2
pray manny pacquiao URL,0
leading si duterte NUMBER votes tas next si poe NUMBER k votes madami pang pwedeng mangyari NUMBER pm,0
USERNAME oo alam magsama kayo binay mangurakot kayo hahaha jk,1
tanggap naman si DUTERTE nangunguna makitang kulelat si SANTIAGO BOBOTANTEH bu MOTO kay ROXAS,2
eleksyon NUMBER,1
mar roxas tell nerves say one hypocrite URL,1
USERNAME padobol check PCOS ibang lugar brgy kusa iniendorso si mar roxas resibo khit di minarkahan lanao DS eleksyon NUMBER,0
nakakairita tong si mar roxas,1
si mar roxas daw pres ibibigay nya lang daw tsinelas natawa ba,0
maintindihan bat nasa fifth spot si sen miriam mean dinaig poe roxas binay wtf,1
still ... almost resigned supporting running president even morally wrong hope binay presidency,0
RT USERNAME elites RULE matter wields political power think afraid binay egged demolition …,0
NUMBER 020 570 people could seen abby binay since NUMBER st mention became trending topic trndnl,0
USERNAME tangina mo binay kasalanan mo,1
bobo lang boboto kay duterte tawag boboto kila roxas binay poe utak isip,1
gulp scenario paubos baso du NUMBER yung kay binay kay roxas di nagagalaw di siguro alam supporters yun,0
mar,2
leni VP,2
ROXAS ROBREDO URL,0
pupunta pala si binay pandan aba,1
LORD MAN PO MANALO SI MAR ROXAS PWEDE NYO PO SIYANG KUNIN,2
DU NUMBER duterte,2
RIP mar roxas,1
USERNAME nognog pandak laki hirap iyan si binay,0
USERNAME,2
— osm,2
— rk,2
— binay,2
— nancy b,2
— jejomar b,2
HAHAHAHHAHAHA JOKE HWHEHEHEH,0
mar ninyong iboto diktador si duterte,2
poe pwede gobyernong kinakatakutan,2
binay ... URL,1
VIRAL open letter mar roxas,2
filipino votes pili pinas NUMBER,2
URL,0
USERNAME USERNAME echos mar roxas iyan ... playing dirty politics ... shame mar,2
duterte NUMBER ofw,1
USERNAME wala haha natatawa lang actions debate lalo c binay tska roxas epic,0
brigada news update VP binay ’ kahirapan moral problem keysa kurapsyon ’ URL brigadanews brigadanewsfm,0
USERNAME USERNAME USERNAME USERNAME USERNAME mar cant beat poe duterte ... maybe binay ... wag maglokohan,0
si mar roxas e duterte naman :3,0
USERNAME si nognog pandak laki hirap di maraming nagawa ayan si binay hahaha ayaw mo,1
mindanao solid vote duterte ... regionalism loljk upper middle class hate binay media URL,1
pangulo si MAR ROXAS retweet mo within NUMBER mins magkakaron SOBRE wag kang tumawa yung kapitbahay meron,0
USERNAME binay alam yan ba halata dami ba naman buwaya doubt,1
talaga si mar roxas nga nanalo nung NUMBER vice president mag baba sakali pang presidente sad story,1
ranting poe roxas duterte binay santiago geez know hold future,1
RT USERNAME anong konek pagiging nognog pandak binay nagawa daw nya makati paki explain labyu :D,1
RT USERNAME fact likes binay still nerve run high office means protested loud enough …,0
gobyerno matakot inyo kayo matakot gobyerno grace poe palawan NUMBER k attendance,0
binay nanay mo namatay kayo pera meron kang minanang lupa pera galing nanay mo pili pinas debates NUMBER,0
di lang pala drama queen reyna palusot rin pala si grace poe koronahan yan trapoeka notopoe,1
wala akong pakialam kay mar roxas sinong tatakbo lang manahimik kayo matutong rumespeto,0
newsreport,2
arrest warrant vs trillanes patunay lang katotohanan akusasyon vs binay certeza via allan francisc …,0
tangina lang yung commercial binay,1
binay drag amfuta,1
VP binay ’ party fears glitches meant comelec suspend polls united nationalist alli ... URL via GMA news,0
going VP race binay president URL,0
yung kelangan magsanib pwersa lang mapataob si duterte,2
roxas poe,0
@ombudsmanph says graft malversation charges vs VP binay would filed expiration term USERNAME,0
uuwi davao pagbabago duterte till end duterte NUMBER DU NUMBER president NUMBER DU NUMBER,0
sadly USERNAME really says differently every analyst said duterte versus roxas URL,0
RT USERNAME pilipino VP binay everyone say plan sets apart track record get things done,0
daang matuwad este matuwid nga ba LP libog party yellows noy aquino mar roxas LP mar URL,1
philippines one top pardon disrespect leaders pnoy binay think failed,1
pandak si binay,1
round NUMBER wala napili hahah pantay pantay except kay binay talaga e ... wrong talaga ... hahah charot pili pinas debates NUMBER,1
mr binay co sagot alegasyon inyo candy wag pakulo pls binay URL,1
binay washes hands tatad case vs poe URL URL,0
binay gaming wahahaha,0
RT USERNAME said media binay still highest distrust disapproval rating SPIN MASTER LEVEL NUMBER …,0
alam namang mangunguna si daddy rody eh bat katabi nya si roxas di deserve wrong dayaang DILAW eleksyon NUMBER,1
binay fronts keep NUMBER campaign funds URL PH vote binay URL,0
binay paba magtutulungan ... kundi tulong mo dibale nalang binay NUMBER binay trapo,1
anong ieexpect natin kay alma moreno eh jejomar binay kaiyak juice,1
USERNAME give f educational background kay miriam santiago lang humanga narating <3,1
nognog pandak laki hirap di nagawa binay,1
BINAY FUCKING political ads make SICK binay,1
USERNAME basta wag lang si binay,0
kilalanin pambato tuwid daan mar roxas URL,0
binay trying charming comes creepy yes,1
know enough binay wag mo bilugin ulo utang loob umamin muna matuwa sayo binay epal,1
putang ina yung ad mar roxas e,1
gwapo ksi subukan mong kamuka binay kakasuklaman URL,0
buti binabatikos pag halik duterte phil flag,2
nakalimutan issue binay poe,1
eto naman yung kay binay hayy,1
kabila isyung ipinupukol kaniya humarap si binay imbestigasyong kinalaman hacienda binay wanted president,0
nognog,2
pandak,2
laki hirap,2
yan si binay hahaha,1
ETO NAMAN YUNG COMMERCIAL DUTERTE CAYETANO HEHE =) MAS OK ITONG AD KAY NOGNOG BINAY ALDUB bahay LOLA,1
SC ruling bittersweet junjun binay URL URL,0
eto si mar roxas nakakairita ALDUB bagsik mama,1
di nakakatuwa yung mukha mar roxas TV nakakatamad manood,1
LOL binay daw iya hahhah URL,0
santiago endorsing mar roxas longer feel way seen pieces evidence vs honesty integrity,0
USERNAME pagbabago hatid VP binay,2
binay hataw cebu,0
VP binay celebrates birthday urban poor URL,0
roxas poe give way lang kayo kay miriam pls ayaw niyo presidente si duterte :D youth miriam,0
tuwid daan daw mar roxas eh binti nga di nya matuwid e daan lmao,1
cheapen presidency duterte tells poe camp URL,0
USERNAME kay binay naman hahaha,1
naman magfund ad si mar roxas kay binay gagastusin lang ad,2
grabe si binay nag iilusyon,2
¯ ° ¯,1
wow roxas duterte naglalaban srsly wtf,1
know binay longer bashed outreach kyeme pinangatawanan nya pagiging trapo nya eh nagmamalinis,1
little binay foo foo,2
hoppin ’ forest,2
scoopin ’ field mice,2
boppin ’ head,2
NUMBER nursery rhymes,0
USERNAME binay binay binay,0
si duterte santiago nalang manalo wag lang si roxas URL,0
di alam nababaliw si mar roxas eh,1
reason roxas exposed binay answers short bayaw president URL,0
si mar roxas di presidente bagay lolo pala nya yung president lol URL,0
binay presidency worsen government corruption – duterte read URL fully informed URL,0
hoping run makati binay ... URL,0
mainit mainit binay roxas serye,0
lead uprising binay wins — trillanes URL URL,0
naiirita ads mar roxas idk whyy,1
wala kay du NUMBER pagasa ... wala kay poe wala kay roxas wala kay santiago lalong wala kay binay nga po ... URL,0
shocks NUMBER K duterte NUMBER K roxas mukhang malabong makahabol ah,0
akala binaril si VP binay trending sayanggg,1
ew plastic binay URL,1
nothing wrong ... partnering binay yun maling mali URL,1
VP binay praises puno work really good URL URL quezon news,0
USERNAME actually ’ reporter interviewing binay business forum asked moderator,0
nakakahiya naman sinabi junjun binay nirerespeto batas E di siguro nagkagulo kahapon baka di rin e,1
election held today vote binay president honest duterte NUMBER,0
binay ad parody,2
URL,0
happy bday tita elenita binay health peace prosperity love wish GOD bless USERNAME USERNAME USERNAME,0
RIN TONG SI PINOY PAATRASIN SINA MIRIAM BINAY POE MALAMANGAN SI DU NUMBER WTF GAGAGA,1
partial unofficial results iloilo TIME duterte NUMBER NUMBER roxas NUMBER NUMBER poes NUMBER NUMBER binay NUMBER NUMBER snatiago NUMBER NUMBER USERNAME,0
binay doubts gov ’ readiness farm jobs loss due el ño URL via INQUIRER,0
waaa mong ipanalo pamilyang pilipino solid mar roxas binay poe prin e wala naman silang kwenta kandidato,1
mention anti government demolition job mar roxas latest statement tanim bala URL,0
USERNAME hooyy tangnaa bobo lng bumoto kay mar roxas hahahaaa,1
duterte show good character,2
binay pro women,2
binay rape,1
still rooting MDS di palarin let duterts poe wag lang mar binay pls huhu mahal pinas eleksyon NUMBER,0
popogi anak ngmga kandidato yung kay binay lang,1
USERNAME USERNAME USERNAME USERNAME di ba tried changing mind manicurista hacienda amiga ayaw makinig binay sya,0
matalo manalo mar roxas,0
kay binay nareblock,1
daming pera TV ads beh mar roxas binay,0
mar roxas leni robredo candidates spoke martial law roxas robredo URL,0
binay called entire filipino nation nognog new advert huy wag mo damay boi,1
wag binay please lang lang yung gumagawa rason iboto tao,1
BREAKING ombudsman upholds criminal charges vs VP binay son URL URL,0
suspected binay dummy firms owned mercado limlingan tells CA read URL fully informed,0
binay ugh,1
kabila nang iiwan VP binay,2
mambobolang duterte,1
USERNAME wala pong mas sasakit mas lumalamang mar poe binay kay miriam miriam deserve bottom :(,0
NUMBER pm PPCRV partial unofficial,2
NUMBER duterte,2
NUMBER poe,2
NUMBER roxas,2
NUMBER binay,2
NUMBER defensor santiago,2
pili pinas NUMBER,0
binay unggoy kaba,2
,2
wala naninigurado lang hahahaha lintik banana sundae,1
yung NUMBER pumili kay binay :( URL,1
kingina binay pwede ba tigil tigilan mo yang paggamit mo term nognog kingina wag racist di porket maitim dami ha,1
madami namang taga riles squaters magkakaroon hoverboard hahaha CD R king binay URL,0
know said seeing ppl opress ppl duterte watch gon nasty ihoperoxaswins URL,0
gaaaddd hate drugs ...,2
duterte NUMBER du NUMBER,2
binay GYM fitness center URL,1
USERNAME binay tix sya,0
jejomar binay never become president philippines URL,1
KWENTANG MAR ROXAS,1
MANILA TIMES headlines thursday NUMBER 16,2
mar low ratings worry LP,2
binay woos laguna,2
marcos ... URL,0
COMELEC partial unofficial results 5 10pm,2
president order ):,2
duterte,2
roxas,2
poe,2
binay,2
defensor santiago,2
seneres spoiled,1
binay calls duterte sexual pervert SICK MIND davao city mayor rodrigo duterte monday co ... URL via ABS CBN,1
liked USERNAME video URL real mar roxas mayor duterte runs president,0
poe binay roxas pakyu boboto jk,1
TV NUMBER aksyon pagdalo VP binay kaarawan dating house speaker fuentebella nagmistulang kampanya URL,0
magka MI sana mar roxas lantarang pandaraya,2
dayaang DILAW,1
seriously mar roxas deserve president country decide NUMBER desisyon bayan NUMBER,0
malaca ñang LP trade barbs binay due latter plunder charges URL defining news URL,0
aba ewan inyo ha basta nognog wag nga binay,1
USERNAME HAHAHA insert binay campaign add,0
binay camp denies link remittance,2
vice president jejomar binay involved ... URL via inquirer,0
living room bemoaning mar roxas latest ad parot mo ipinagadan mo si jesse robredo conspiracy theorist,1
divide mar grace happen duterte winning large margin happen,0
KAMUSTA pasahero CDO bus hinakot pala POE NUMBER buses ... PH vote halalan NUMBER eleksyon NUMBER,1
USERNAME USERNAME binay jojo,0
binay behind tanim bala scam know politicians use diversion tactics especially election season whatif,0
NATION P noy binay visit lando hit areas URL via ABS CBN news,0
VP binay welcomes new pulse asia survey results work harder despite gains via USERNAME,0
havent u guys notice binay pulled ads KS lol ALDUB NUMBER th weeksary,1
ayoko kay binay roxas wrong,1
mas iboboto lng si binay poe di tumakbo si duterte kesa ibito si mar roxas roxas,1
roxas ’ vote duterte seriously best could PITY URL,0
NUMBER word challenge,2
se ñeres kay P noy childish,2
binay personification,2
baldoz enforcement,2
honrado dismissed,2
DZMM tele ba halalan NUMBER,0
galit taong mapagsamantala bully yun bang yun lang gawin mar roxas,2
wanted president,1
nabibwisit prof mar roxas prof PNOY panira grades pwe,1
getting one influential teen star endorser wrong move mar roxas,0
RT USERNAME sen nancy binay said simply adopting justices dissent submitting written opinion via USERNAME …,0
kris aquino binubugbog po akohhh social media korni naman si mar roxas duterte poe true binubugbog si binay nangitim nga,0
mar roxas vote buying P NUMBER caught gma NUMBER liberal part URL,0
ad campaign TVC binay shooting,0
makati safe long binay power two kids lost mother could talk ought power ...,0
binay camp questions soliman campaigning URL,0
IMHO voters tired grace poe riding issues corrupt drama VP binay macho version dumb blonde duterte politics PH,0
dear binay idk ha personally take seriously ur commercials say pandak nognog laki hirap like natatawa,1
nancy vote vs poe says VP binay URL URL,0
nakauna ba yo baste asks sandro nods shyly ba sandro smirks binay RP NUMBER fanfic,0
tanggap si du NUMBER makakalaban nya pos gosh binay roxas mauuna sknya MIRIA mfor PRESIDENT,0
wag magsawa hndi mag sasawa si VP binay,2
B NUMBER NAY binay winner,0
parang si binay hahaha yfsf keancipriano,0
closer look binay bracelets staff USERNAME URL,0
mar roxas speaks highly like right choice presidency sorry sir chance,0
president duterte nakaupo pwedeng pakulong mo si jejomar binay,0
totoo naman trillanes binay MAGNANAKAW nog nog hambog,1
USERNAME USERNAME si binay atapang pag madilim kasi di kita,1
binay warns gov workers using anti poverty fund buy votes LP USERNAME PH vote via USERNAME URL,0
USERNAME binay simply delusional besides old maybe mild case demetia early signs alzheimer,1
si sacs parang si mar roxas,2
puro salita :-( HAHAHA JOKE LABYU SACS,0
sinong kurap ba ... B NUMBER nay,2
bwisit talaga campaign ad binay,1
vote binay social suicide,1
RT USERNAME cover maiden issue gavel robe magazine philippine law lawyers MIRIAM NUMBER https :/ co…,0
first executive order binay presidency reverse wangwang policy,1
watching TV,2
mar roxas ad,2
turns tv,2
throws tv outside,2
burned,2
HAHAHA,1
buthet haha malaking issue yan tee pee hayaan mong ilatag binay plataporma URL,1
wag niyo lang ipanalo si roxas binay,0
si binay nanunumbat bwiset,1
poe binay mar duterte miriam https :/ co x4zu8vxoic via USERNAME,0
mar roxas said syndicate must pay airport officials cops justice system lag lag bala,1
explaining mom duterte declare martial law consti provides checks besides LP poe black prop,1
wealthy privileged get basically said si mar roxas antithesis binay narrative pili pinas debates NUMBER,0
nagpapatawa tong GMA network network running political ads seems targeted binay ... URL,0
mar roxas touch touch UTOT tama,1
USERNAME USERNAME USERNAME USERNAME USERNAME wala bang pang rebat,2
binay,0
TSK TSK DAANG MATUWID BA YAN DESPERADONG ROXAS GIVE DI MANANALO dayaang DILAW,1
newsreport,2
VP binay di aatrasan presidential debate inorganisa COMELEC via allan francisco via DWIZ NUMBER,0
binay consider staying indoors temp high PH burning binay cause harm ozone layer plastic,1
RULES ANYMORE KATHNIEL SUPPORTING MAR ROXAS ACT LIKE CONCERENED LAW,1
binay lalakad po,2
uhm wala akong pake,0
duterte dude wondering sen miriam least votes,2
mar roxas binay,2
confused,2
halalan NUMBER,2
election NUMBER,0
puro bullshits tong pinagsasabi mar roxas commercial,0
USERNAME need feel threatened VP binay strong candidate binay,0
kasing sunog binay si kris aquino never magiging quits,1
see problem getting along w president duterte friend binay north USERNAME wife cousin USERNAME sister,0
good game well played duterte GG mar roxas,0
manalong presidente wag lang si mar roxas binay,0
duterte uses violence fear discipline,2
poe kind weak,2
mar puro salita,2
binay nagawa kurakot,2
santiago brilliant sick,1
yan si binay ulul mu,1
lakas niyong tawaging nognog si binay retarded si pnoy gago si mar tapos tanungin lang nang diretso si duterte bastos gago kayo,1
E ganun lang si duterte miriam mar saka binay bat ayaw mo li l sis pangit e hahahahhaha btw NUMBER yrs old,0
investors wary binay win –EIU URL,0
miriam president duterte VP please really looking forward miriam duterte tandem miriam NUMBER DU NUMBER,0
mar roxas fighting selfish ambition idinadamay tayong pilipino ayawsadilaw,1
pili pinas debates NUMBER binay really lawyer debates seems know debate,0
binay nararamdaman paghahangad ninyo makabuluhang pagbabago USERNAME,0
bahala kayo magsiraan mkipag away basta si VP binay mki NUMBER sali alam nya nya,2
binay UN asa ilocos,0
mar roxas elections TRAFFIC ENFORCER,2
korina elections TSINELAS KAYO JAN,0
look logic would poe mar binay pay someone talk duterte duterte PERIOD,0
RT USERNAME guanzon alleged closeness roxas textmates,2
URL,2
USERNAME USERNAME USERNAME @…,0
binay one equal track record URL via USERNAME,0
PRIDE COMES FALL sayang poe could shown filipinos matter ambition mar roxas URL,1
wow naman mar roxas hardworking mo naman di nga umaabot NUMBER hr NUMBER nd agad AMAZING DAYAANG MATUWID,1
poe roxas hit duterte rape serious crime joke URL,0
binay welcome APEC leaders state visits PH URL via rappler,0
guys ph duterte binay roxas poe miriam pick one,0
seriously sen miriam deserves top NUMBER rather mar roxas,0
binay char hahaha URL,0
yan nanaman si binay analysis paralysis abjure ek ek pilipinas debates NUMBER,1
pagbabago,2
DUTERTE TILL END,0
piste yung tindera halo halo eh binoto si mar roxas ... hahaha,1
halos mag oras nang makauwi ... naiirita mata naka post tarpaulin binay bintana,1
hay nako binay di nag punta edi sana ganto kaulan prom hahaha,1
roxas binay NUMBER th spot miriam defensor santiago mycons,2
dayaang DILAW,1
baka pati sya nahirapan intindihin explanation nya,2
roxas robredo URL,0
INFORMAL FALLCY APPEAL PITY YUNG COMMERCIAL BINAY NAKAKAINIS,1
RT USERNAME nognog pandak laki hirap binay real quick,1
good morning pilipinas tuloy tuloy magandang umaga bukas let choose good leaders roxas robredo URL,0
duterte running according poe cheapening presidency natural born ... URL,0
binay probably backed obviously get embarrased busy luring ones didnt attain proper education,1
sen nancy binay cut ribbon print con NUMBER USERNAME URL,0
binay back let games begin makati hahahaha,0
escape poverty help VP binay,2
mambobolang duterte,1
next mar roxas story,0
gets thinking though binay boodle fights anyway,0
kaaduwa talaga yung advertisement binay,1
awe thought binay poe roxas millions votes even shit,2
MIRIA mfor PRESIDENT,1
nognog pandak yan si binay hahah bwiset commercial yan,1
USERNAME USERNAME ayan ba sinisiraan kinakampihan si VP binay binay,0
VP jejomar binay refuses concede presidential race position await results ... URL,0
grabe dikit poe roxas mananalo pilipino,0
pathetic mar roxas lalo si binay tf,1
ahahaha,2
nerve boo,2
“ welcome binay country ” tarpaulin seen near IEC venue angered cebuanos netizens URL,1
mar roxas desperate win election,1
yung nagsasabing automatic roxas votes ... di naman right side name duterte kayo nag shade count mar,0
duterte president santiago vice,0
USERNAME gotten memo saying need attack poe binay,0
nabibwisit ad mar roxas daw,1
daang matuwid ba kamo die ulol roxas,1
USERNAME USERNAME hoy earl wag mo nga inaano si grace poe,1
opo kay mar roxas leni robredo ipagkakatiwala BOTO,2
wanted president URL,0
USERNAME tsss binay talaga hahahaha kasi kinulong si kaps amazing stories hahahaha,1
oh picture vice president binay partaking chickenjoy people cabanatuan URL,0
duterte thou shalt kill binay thou shalt steal URL,1
nakakaasar talaga si mar roxas something saknya unang tingin mo palang maiirita kana,1
RT USERNAME vice president binay opposition leader calls politicians set aside political differences APEC NUMBER …,0
naiinis commercial binay yan puro lang naman kasinungalingan,1
top story day paris attacks aftermath APEC philippines NUMBER junjun binay still invoke condonation doctrine,0
give fuck tattered shirts mar roxas,1
binay importante issue monitoring supervision eleksyon NUMBER USERNAME,0
mar roxas missed chance president republic gave chance abnoy pal ayaw DILAW,1
hoy pinalakpakan audience yung invocation sen poe pili pinas debates NUMBER,1
yay second place si mar roxas URL,0
propaganda mo binay eh hmm,0
mar roxas aka david blaine,0
taray naman commercial binay haha pala binay,0
@miriamwords chicks daw oh kwento mo tuhod mong sumpa nancy binay,1
USERNAME magpapanalo kay binay,0
pakikipagkamay mar roxas tao kaniyang pagdalaw malimgas market USERNAME dagupan city balita URL,0
NUMBER hakot awards DARREN,2
NUMBER two days MAJ asty,2
NUMBER maris ningning finding ña,2
NUMBER VP binay,2
NUMBER byron scott,2
NUMBER 11 TIME PHT,0
USERNAME USERNAME mali yung sentence di pala si binay,0
RT USERNAME binay nognog commercial annoying fucking thing world,1
participation award goes,2
mar roxas,0
USERNAME USERNAME binay cant even improve lives squatters makati much whole country binay,1
partial rank NUMBER pm,2
NUMBER duterte,2
NUMBER roxas,2
NUMBER poe,2
NUMBER binay,2
NUMBER santiago,0
USERNAME hahaha oo naman kay binay roxas lol,0
parang si mar roxas poe lang yung magandang plataporma yung puro drugs drugs drugs ulet tpos drugs ulet dulo kloka,1
watch jojo binay denies allegation really envelope vice garapal corrupt vote buying URL,1
PRESIDENT RODY DUTERTE VICE PRESIDENT BB MARCOS CLEANERS ROXAS BINAY ALMA MORENO CLASS ADVISER NUMBER R NUMBER DEFENSOR SANTIAGO,0
@interaksyon binay said resign charged graft corruption holding position pilipino di mo,1
@daangmatuwid makinarya si grace manalo SAYANG POE URL poe roxas robredo ro ro NUMBER,0
si binay naman sagutin muna kase amboy im sorry maru,0
binay leading surveys tf disappointing,1
disagree issues JPE binay congenital characteristics URL,1
oh good job grace poe pinakyaw bus masakyan totoong pasahero trapoe URL,1
USERNAME USERNAME rin far si miriam lang vote duterte runs office though kelangan ayusin justice system,0
mar roxas win tomorrow would doubt much dayaan MOVES,1
win lose ur man choose mar roxas election NUMBER halalan NUMBER,0
duterte likens binay marcos URL via USERNAME,0
USERNAME USERNAME vote binay,0
RT USERNAME MAR ROXAS pag si danilo dinala mo roxas HALARAN naku iboboto kita tas pakainin mo bahay HAHAHA …,0
USERNAME haha king ina ginaganyan mo nako porket mo si grace poe aaah binay haha,1
go mar roxas USERNAME like others ...,0
duterte thinks binay keeps healthy counting money politiko URL,0
intro roxas poe MDS binay thinking country NUMBER duterte mind still stucked davao sad pili pinas debates NUMBER,0
binay di napanood ending pangako yo cause traffic di kita iboboto hahahaha,0
pray manny pacquiao isama si binay anti LGBT,1
know dutertards went full retard mistake undergraduate really graduating roxas fan gahd,1
wag kang binay masyadong assuming masasaktan lang halalan NUMBER hugot,1
santiago marcos tandem official quite time kapihan senado miriam NUMBER BBM NUMBER vice USERNAME,0
USERNAME kay binay paring umaasa,0
baka galing varsitarian yung taga ABS nagbalita visit binay UPLB notsorry,0
VP binay visits lando PH victims isabela URL,0
binay,0
takot niyong malaman kasinungalingan niyo puro paninira lang talaga kayo GO BINAY binay makati san URL,1
kay BINAY gaganda buhay HAHAHA USERNAME,0
true two chinese diplomats shot arguing whether grace poe filipino born citizen,0
kawushuhan politika,2
NUMBER duterte boto kay binay,0
TANGINA MO BINAY,1
binay calls duterte ‘ abnormal ’ says ‘ sick mind ’ URL USERNAME vote PH NUMBER pili pinas NUMBER,1
mukhang ayos naman c mar roxas ah,0
VP binay says allegations would backfire accusers eleksyon NUMBER URL URL,0
kang si mar roxas e puro paninira lel,1
grabe yung unity talk mar poe ganun katakot manalo si duterte,1
wawenta si mar roxas hahaha sya maka bansa raw kasalanan gobyerno tatanga lang,1
USERNAME dude come people think binay noy noy corrupt :),1
yey yes least nakapangalawa naman si mar roxas sayang sir :(,0
binay political ad like wth NOGNOG,1
parang init ulo VP binay kay karen kanina debate,2
pili pinas debates NUMBER,0
galit galit kaming kay binay magsaysay eh hahahah,1
kaloka talaga umalis podium binay,1
hoy wag mo along hamunin ah ayaw nyung ispam tag nyo paki report algad BINAY USERNAME spammeralert,1
ohh mar roxas overrated,1
@cnnphilippines VP binay nothing illegal BSP post URL URL di nakakagalit,1
please wag si binay,1
binay v roxas battle annoying sh tty campaign ad,1
laki hirap si binay alam gaano kahirap magutom ititigil NUMBER ps binay priority NUMBER ps,0
kakainis si mar roxas,1
USERNAME USERNAME judgmental bawal binay makati san,2
pagbabalik binay makati,0
PPCRV presidential candidate results PARTIAL TIME p NUMBER DUTERTE NUMBER 243 526 NUMBER POE NUMBER 601 483 NUMBER ... URL,0
dayaan nga tanggap si poe number NUMBER grabeh magic mar roxas katindig balahibo,2
... URL,1
siniguro mar roxas gawing abot gamot nabibili nakararami VIDEO URL URL,0
NATION honasan belies crowd sinulog booed binay URL via GMA news,0
watch report president binay give benefits scrap income tax poor URL P hvote URL,0
RT USERNAME mar roxas joins rappler minutes ... interview starts NUMBER pm leader want URL,0
mar roxas surely win since pcos machines programmed,0
choose roxas binay duterte rather vote lesser evil,1
yung pag nanalo si mar roxas alam mong dayaan pag si leni robredo nanalo alam mong binoto talaga tao,2
halalan NUMBER,0
duterte remember dictators tyrants seem invincible always fail think always gandhi URL,0
naa mar roxas oy URL,0
USERNAME tatanghaliin kase mainit un wala nmng silong lalo akong c binay ahaha,1
digong answer grace poe messiah binay NUMBER corrupt miriam sick sick roxas right choice,1
RT USERNAME u seek audit binay endorsed NUMBER URL,0
binay HAHAHA,0
fuck binay,1
